MaStRNummer,EinheitName,BetriebsStatusName,Bundesland,InbetriebnahmeDatum,StromspeichertechnologieBezeichnung,Stromspeichertechnologie,Batterietechnologie,Bruttoleistung,Nettonennleistung,NutzbareSpeicherkapazitaet,SpeicherEinheitMastrNummer
SEE950744996919,Fröndenberg,In Planung,Nordrhein-Westfalen,,Batterie,524,727,1005.0,1005.0,2087.0,SSE963857616636
SEE904344542915,Batteriespeicher Böhme 2025,In Betrieb,Bayern,/Date(1743120000000)/,Batterie,524,727,1001.0,1001.0,1023.0,SSE984514566101
SEE995958908020,PASM Großspeicher Münster II (Intillion),In Betrieb,Nordrhein-Westfalen,/Date(1713916800000)/,Batterie,524,727,1000.0,1000.0,6000.0,SSE931771174310
SEE988885211349,Grünstromspeicher Bobingen,In Planung,Bayern,,Batterie,524,727,1000.0,1000.0,4008.0,SSE949218654929
SEE920936216545,PASM Großspeicher Münster I (Pixii),In Betrieb,Nordrhein-Westfalen,/Date(1713916800000)/,Batterie,524,727,1000.0,1000.0,6000.0,SSE901659051040
SEE939848044306,SMA_Powerstation Batterieanlage,In Betrieb,Niedersachsen,/Date(1739404800000)/,Batterie,524,727,1000.0,1000.0,1000.0,SSE947839162205
SEE960951557490,Speicher,Endgültig stillgelegt,Schleswig-Holstein,/Date(-1472860800000)/,Batterie,524,727,2500.0,1000.0,200.0,SSE949698855892
SEE978638789621,BER_EUREF_BSP1,In Betrieb,Berlin,/Date(1558396800000)/,Batterie,524,727,1000.0,1000.0,1500.0,SSE990644549112
SEE996118429669,Stromspeicher AES Park 1,In Betrieb,Nordrhein-Westfalen,/Date(1693526400000)/,Batterie,524,727,1000.0,1000.0,1200.0,SSE970084750101
SEE971484656130,Solarpark Erkheim Auenweg - BESS,In Planung,Bayern,,Batterie,524,727,1000.0,1000.0,2000.0,SSE926914647639
SEE997730114995,Schwarzenbek -Röntgenstr. 18 (BESS),In Planung,Schleswig-Holstein,,Batterie,524,727,1000.0,1000.0,2088.0,SSE999645586157
SEE961114733133,Speicher Wolfratshausen II - P23-197,In Planung,Bayern,,Batterie,524,727,1000.0,1000.0,2000.0,SSE969790370000
SEE918002492566,BESS Weßling 2,In Betrieb,Bayern,/Date(1708992000000)/,Batterie,524,727,1000.0,1000.0,2233.0,SSE944315469643
SEE975296869184,PASM Großspeicher München (Pixii),In Betrieb,Bayern,/Date(1782864000000)/,Batterie,524,727,1000.0,1000.0,6000.0,SSE910571432202
SEE971500541730,Batteriespeicher SOLAX Trene 2x500kW / 2.088kWh,In Planung,Nordrhein-Westfalen,,Batterie,524,727,1000.0,1000.0,2088.0,SSE960803174530
SEE943821530731,BTC_PFL P10,Vorübergehend stillgelegt,Niedersachsen,/Date(1617926400000)/,Batterie,524,727,1000.0,1000.0,0.01,SSE951982600248
SEE978218420135,Batteriespeicher Hamme Energie,In Betrieb,Niedersachsen,/Date(1784678400000)/,Batterie,524,732,1000.0,1000.0,2300.0,SSE977669478153
SEE966646410965,Speicher Schweitenkirchen II - P23-538 - 1.000 kW 2.032 kWh BESS Inn24-2/115,In Betrieb,Bayern,/Date(1782086400000)/,Batterie,524,727,1000.0,1000.0,2032.0,SSE922832769880
SEE975681378666,Iserlohn 1,In Planung,Nordrhein-Westfalen,,Batterie,524,727,1000.0,1000.0,1566.0,SSE955195743112
SEE956137155369,Basepohl Inno Speicher,In Planung,Mecklenburg-Vorpommern,,Batterie,524,727,1876.0,1000.0,4690.0,SSE985654495603
SEE997409480703,Batteriespeicher,In Planung,Schleswig-Holstein,,Batterie,524,727,1000.0,1000.0,2000.0,SSE940526649942
SEE983742141098,Speicher Beratzhausen VI - P24-216 - Teil 1,In Planung,Bayern,,Batterie,524,727,1000.0,1000.0,1250.0,SSE948595318929
SEE956696520721,Stromspeicher Halberstadt 2nd Life,In Planung,Sachsen-Anhalt,,Batterie,524,727,1000.0,1000.0,2000.0,SSE950959307234
SEE949901499233,Testfeld KT,In Planung,Bayern,,Batterie,524,728,1000.0,1000.0,1000.0,SSE953768945758
SEE946170879926,Speicher-Kutenholz2730,In Planung,Niedersachsen,,Batterie,524,727,1000.0,1000.0,1016.0,SSE990728233654
SEE906449612265,BESS Oberrohrbach,In Betrieb,Bayern,/Date(1718323200000)/,Batterie,524,727,1000.0,1000.0,2233.0,SSE994274958689
SEE960687200189,E-Speicher 1,In Betrieb,Nordrhein-Westfalen,/Date(1606953600000)/,Batterie,524,727,1000.0,1000.0,1064.0,SSE988141104002
SEE980982093255,Batteriespeicher Greilmeier,In Betrieb,Bayern,/Date(1776384000000)/,Batterie,524,727,1000.0,1000.0,1016.0,SSE958929816250
SEE989403463820,HLB2,In Planung,Baden-Württemberg,,Batterie,524,727,1000.0,1000.0,860.0,SSE948389133257
SEE917852667957,Speicher Töginger Str.,In Planung,Bayern,,Batterie,524,727,1000.0,1000.0,2040.0,SSE938654319240
SEE950623083891,Speicher Parsberg VI - P24-146 - Teil 1,In Planung,Bayern,,Batterie,524,727,1000.0,1000.0,2032.0,SSE969545738727
SEE920372088966,Batteriespeicher H8,In Betrieb,Nordrhein-Westfalen,/Date(1722297600000)/,Batterie,524,727,1000.0,1000.0,1400.0,SSE956401689149
SEE936573140181,Solarpark Baiersdorf 3,In Betrieb,Bayern,/Date(1748390400000)/,Batterie,524,727,1016.0,1000.0,2032.0,SSE965031376657
SEE973995346647,BESS Tautenhain,In Betrieb,Thüringen,/Date(1669161600000)/,Batterie,524,727,1000.0,1000.0,1555.2,SSE906964344054
SEE922829465337,Speicher Eching - P23-052,In Planung,Bayern,,Batterie,524,727,1000.0,1000.0,2000.0,SSE992723256164
SEE907007852277,ECO Battery Park 3 - Trading Calbe,In Betrieb,Sachsen-Anhalt,/Date(1721088000000)/,Batterie,524,727,1000.0,1000.0,2032.0,SSE985169869258
SEE985685763719,BESS Maisach InnAus,In Betrieb,Bayern,/Date(1698278400000)/,Batterie,524,727,1000.0,1000.0,2032.0,SSE963312130011
SEE918053945950,PowerStationSME_Mitterteich,In Betrieb,Bayern,/Date(1767139200000)/,Batterie,524,727,1000.0,1000.0,2500.0,SSE994241546666
SEE962786745158,Stromspeicher Halberstadt,In Betrieb,Sachsen-Anhalt,/Date(1739145600000)/,Batterie,524,727,1000.0,1000.0,2000.0,SSE939645094542
SEE979816060938,PASM Großspeicher Münster III (Pixii),In Betrieb,Nordrhein-Westfalen,/Date(1760313600000)/,Batterie,524,727,1000.0,1000.0,6000.0,SSE914697295406
SEE912132957018,PRL Trostberg,In Betrieb,Bayern,/Date(1611100800000)/,Batterie,524,727,1000.0,1000.0,1340.0,SSE927831564689
SEE920304038144,Stromspeicher Garrel,In Betrieb,Niedersachsen,/Date(1780444800000)/,Batterie,524,727,1000.0,1000.0,1780.0,SSE988248627701
SEE986546975494,Speicher Seubersdorf PR - P25-018,In Planung,Bayern,,Batterie,524,727,1000.0,1000.0,2000.0,SSE944314387368
SEE949148866799,Batteriespeicher PET,In Betrieb,Bayern,/Date(1561507200000)/,Batterie,524,727,1000.0,1000.0,1370.0,SSE949735224827
SEE907841890718,"Speicher Reichertshofen IV - P22-230 - 1.000,00 kW BESS Inn24-2/109",In Betrieb,Bayern,/Date(1780272000000)/,Batterie,524,727,1000.0,1000.0,2032.0,SSE972269401822
SEE946181938582,PASM Großspeicher Münster IV (Intillion),In Betrieb,Nordrhein-Westfalen,/Date(1760313600000)/,Batterie,524,727,1000.0,1000.0,6000.0,SSE978102161014
SEE990986332465,BESS Peißenberg,In Betrieb,Bayern,/Date(1719187200000)/,Batterie,524,727,1000.0,1000.0,2032.0,SSE963065255245
SEE906246719242,BESS Uffing,In Betrieb,Bayern,/Date(1635465600000)/,Batterie,524,727,1100.0,1000.0,1553.0,SSE999925520956
SEE959602211720,Speicher Adelsheim - P21-096 - 1.000 kW Inn23-2/043,In Betrieb,Baden-Württemberg,/Date(1774828800000)/,Batterie,524,727,1000.0,1000.0,2032.0,SSE964150342482
SEE923253387301,Speicher Photovoltaikanlage Henschleben I - 3.000 kWp,In Betrieb,Thüringen,/Date(1646870400000)/,Batterie,524,727,1000.0,1000.0,1068.0,SSE974599444920
SEE931933693093,BTC_PFL P05,Vorübergehend stillgelegt,Niedersachsen,/Date(1617926400000)/,Batterie,524,727,1000.0,1000.0,0.01,SSE978372611363
SEE914778775773,Batteriespeicher ECH,In Betrieb,Niedersachsen,/Date(1560297600000)/,Batterie,524,727,1000.0,1000.0,1370.0,SSE996169135762
SEE963748193246,Batteriespeicher RBS,In Betrieb,Baden-Württemberg,/Date(1524528000000)/,Batterie,524,727,1000.0,1000.0,1300.0,SSE907476262812
SEE931085588599,Evciler,In Planung,Nordrhein-Westfalen,,Batterie,524,729,5400.0,1000.0,10000.0,SSE970664888651
SEE956206252173,Ebersdorf-Oberfüllbach 1.3 BESS,In Planung,Bayern,,Batterie,524,,1000.0,1000.0,2000.0,SSE924346925226
SEE911894016032,Batteriespeicher I-Kubus Quedlinburg,In Betrieb,Sachsen-Anhalt,/Date(1787702400000)/,Batterie,524,732,1000.0,1000.0,2330.0,SSE999216958475
SEE998771698055,Speicher Rouen Kamp,In Planung,Niedersachsen,,Batterie,524,727,1000.0,1000.0,2000.0,SSE941557568363
SEE924453683989,BTC_PFL P08,Vorübergehend stillgelegt,Niedersachsen,/Date(1617926400000)/,Batterie,524,727,1000.0,1000.0,0.01,SSE987892389522
SEE957301224812,Torgau Graustromspeicher 1000 kW Stand Alone,In Betrieb,Sachsen,/Date(1775001600000)/,Batterie,524,727,1000.0,1000.0,2089.6,SSE989789290089
SEE993129333831,Werk 1 Clean Voltage Anlage,In Betrieb,Bayern,/Date(1639008000000)/,Batterie,524,727,2000.0,1000.0,1200.0,SSE969536395403
SEE974647993905,Speicher Porschestrasse 2044,In Betrieb,Nordrhein-Westfalen,/Date(1789084800000)/,Batterie,524,727,1000.0,1000.0,2044.0,SSE940839150739
SEE980841939885,Speicher Waldegg,In Betrieb,Bayern,/Date(1773964800000)/,Batterie,524,727,1000.0,1000.0,2000.0,SSE949073988009
SEE905896690543,BESS-FF-PV,In Planung,Bayern,,Batterie,524,,1000.0,1000.0,4000.0,SSE974655394299
SEE951513869533,Batteriespeicher 1,In Planung,Nordrhein-Westfalen,,Batterie,524,727,999.0,999.0,3421.0,SSE903685810691
SEE973036369659,BSW-Batterie NAS 1,In Betrieb,Brandenburg,/Date(1700092800000)/,Batterie,524,732,980.0,980.0,5800.0,SSE996611387657
SEE980703611409,MWZ_BESS_1,In Betrieb,Baden-Württemberg,/Date(1764201600000)/,Batterie,524,727,975.0,975.0,2137.0,SSE972390934459
SEE950337084849,MWZ_BESS_2,In Betrieb,Baden-Württemberg,/Date(1764201600000)/,Batterie,524,727,975.0,975.0,2137.0,SSE947963808369
SEE911617160974,Speicher Reichertshofen XIV - P24-317,In Planung,Bayern,,Batterie,524,727,966.0,966.0,1932.0,SSE956336360182
SEE967961803142,Agri-Photovoltaik Bonndorf BESS,In Planung,Baden-Württemberg,,Batterie,524,727,950.0,950.0,2500.0,SSE961212563731
SEE963358598899,Batteriespeicher Geb.43,In Betrieb,Niedersachsen,/Date(1633478400000)/,Batterie,524,727,950.0,950.0,1080.0,SSE941098051133
SEE932142649826,BTC PFL,In Betrieb,Niedersachsen,/Date(1601510400000)/,Batterie,524,727,950.0,950.0,950.0,SSE934780591208
SEE970250894363,Batteriespeicher W2,In Betrieb,Niedersachsen,/Date(1641859200000)/,Batterie,524,727,950.0,950.0,1080.0,SSE996893730936
SEE966629755212,Speicher Agri-PV Erdmannhausen,In Planung,Baden-Württemberg,,Batterie,524,,950.0,950.0,6000.0,SSE928164072513
SEE906133177711,"BESS Hasseröder, Wernigerode",In Planung,Sachsen-Anhalt,,Batterie,524,727,940.0,940.0,1500.0,SSE944549181502
SEE930947431998,Notstrom_1,In Planung,Schleswig-Holstein,,Batterie,524,727,935.0,935.0,1056.0,SSE963526905634
SEE930827192988,PV-Freifläche Stromspeicher,In Planung,Bayern,,Batterie,524,,925.0,925.0,1850.0,SSE968243887119
SEE944667078548,Speicher Berg b. Neumarkt i.d.Opf. III - P24-257,In Planung,Bayern,,Batterie,524,727,925.0,925.0,1850.0,SSE997345179198
SEE963512519302,Batteriespeicher,In Betrieb,Niedersachsen,/Date(1671408000000)/,Batterie,524,727,920.0,920.0,800.0,SSE916236967966
SEE980501482928,10001 Celle-Batterie,In Betrieb,Niedersachsen,/Date(1714694400000)/,Batterie,524,727,920.0,920.0,648.0,SSE984030176761
SEE903270580398,PVA Linda-Speicher,In Betrieb,Thüringen,/Date(1781827200000)/,Batterie,524,727,920.0,920.0,1840.0,SSE980469964306
SEE922659964154,Mühlenweg 77a,In Planung,Niedersachsen,,Batterie,524,,920.0,920.0,1840.0,SSE986104699688
SEE924200514986,"BESS OPMobility, Reinsdorf",In Planung,Niedersachsen,,Batterie,524,727,920.0,920.0,1423.0,SSE909099013529
SEE989788350180,10002 Page-Batterie,In Betrieb,Niedersachsen,/Date(1707955200000)/,Batterie,524,727,920.0,920.0,648.0,SSE963038264151
SEE947273595928,Speicher PV Haselbach Süd1,In Planung,Bayern,,Batterie,524,727,900.0,900.0,2000.0,SSE924224114452
SEE935922376837,Agri PVA Eichenfürst Speicher,In Betrieb,Bayern,/Date(1785283200000)/,Batterie,524,727,990.0,900.0,2026.8,SSE937571296481
SEE934210223464,SIESTORAGE 1,In Betrieb,Hessen,/Date(1604448000000)/,Batterie,524,727,900.0,900.0,900.0,SSE984511160937
SEE914412118393,Speicher Hohenfels II - P26-002,In Planung,Bayern,,Batterie,524,727,900.0,900.0,1800.0,SSE970059385031
SEE921669679621,PVA 4 Kerschgens Neubau,In Betrieb,Nordrhein-Westfalen,/Date(1766361600000)/,Batterie,524,727,900.0,900.0,1800.0,SSE976705166306
SEE995116152746,Solarspeicher WW Tettau,In Betrieb,Brandenburg,/Date(1663632000000)/,Batterie,524,727,1020.0,900.0,921.6,SSE920298817176
SEE993053136515,PV-Park Winterscheid (Schwalmstadt),In Planung,Hessen,,Batterie,524,727,900.0,900.0,1800.0,SSE928588369312
SEE922369274529,Batteriespeicher Satteldorf,In Betrieb,Baden-Württemberg,/Date(1531612800000)/,Batterie,524,727,900.0,900.0,1152.0,SSE950449047695
SEE912234726536,Batterie Markt Schwaben,Endgültig stillgelegt,Bayern,/Date(1575590400000)/,Batterie,524,727,900.0,900.0,959.0,SSE930152367600
SEE940189878970,Speicher Trading,In Planung,Baden-Württemberg,,Batterie,524,727,900.0,900.0,2258.0,SSE995726551717
SEE926796426469,Batteriespeicher TCA,In Betrieb,Bayern,/Date(1697500800000)/,Batterie,524,732,900.0,900.0,959.0,SSE954660780102
SEE921449622304,KAN641808,In Betrieb,Sachsen,/Date(1743724800000)/,Batterie,524,727,900.0,900.0,1634.0,SSE943895126748
SEE999310130203,SIESTORAGE 2,In Betrieb,Hessen,/Date(1604448000000)/,Batterie,524,727,900.0,900.0,900.0,SSE947568151570
SEE921197554087,Herbrechtingen_Sturm_Neuanlage (Kühlhaus),In Betrieb,Baden-Württemberg,/Date(1779321600000)/,Batterie,524,727,880.0,880.0,1800.0,SSE930024196000
SEE938431922069,Batteriespeicher Gorzberg,In Betrieb,Mecklenburg-Vorpommern,/Date(1786406400000)/,Batterie,524,727,880.0,880.0,1832.0,SSE911039839519
SEE974837989541,Gumtow_SO5.1 Speicher,In Betrieb,Brandenburg,/Date(1787097600000)/,Batterie,524,727,852.0,852.0,1655.0,SSE917880635829
SEE908241038649,PV_Speicher_Metten,In Planung,Bayern,,Batterie,524,727,850.0,850.0,1700.0,SSE963945619570
SEE901217667249,Speicher Neufahrn b. Freising III - P23-397,In Planung,Bayern,,Batterie,524,727,850.0,850.0,1700.0,SSE908553690757
SEE971065048545,Erweiterung Speicher,In Betrieb,Rheinland-Pfalz,/Date(1718668800000)/,Batterie,524,727,833.0,833.0,2496.0,SSE927547787617
SEE986555714596,SP AEN Batteriespeicher 1,In Planung,Bayern,,Batterie,524,727,833.0,833.0,1666.0,SSE953900915137
SEE924231530399,Speicher 1,In Betrieb,Niedersachsen,/Date(1719273600000)/,Batterie,524,727,828.0,828.0,1344.0,SSE936249391435
SEE905174596413,Speicher 3,In Betrieb,Niedersachsen,/Date(1719273600000)/,Batterie,524,727,828.0,828.0,1344.0,SSE981148052574
SEE926196894646,Speicher 2,In Betrieb,Niedersachsen,/Date(1719273600000)/,Batterie,524,727,828.0,828.0,1344.0,SSE972078999763
SEE948838495004,Speicher 4,In Betrieb,Niedersachsen,/Date(1719273600000)/,Batterie,524,727,828.0,828.0,1344.0,SSE923360910218
SEE955557041146,BESS 1-1,In Planung,Bayern,,Batterie,524,727,821.43,810.0,1524.0,SSE974122287376
SEE939824003389,ABR908402394584,In Planung,Rheinland-Pfalz,,Batterie,524,727,2000.0,800.0,4.0,SSE940239998726
SEE909014443639,ESS Krakow am See,In Planung,Mecklenburg-Vorpommern,,Batterie,524,727,800.0,800.0,1600.0,SSE969778392055
SEE928101113156,Speicher Schurig,In Planung,Schleswig-Holstein,,Batterie,524,727,800.0,800.0,2.24,SSE933682317923
SEE991930196836,Zendure 2400 Speicher,In Betrieb,Baden-Württemberg,/Date(1789344000000)/,Batterie,524,727,800.0,800.0,2.4,SSE912098982314
SEE977904625557,TRONIC,In Planung,Bayern,,Batterie,524,727,800.0,800.0,2.2,SSE901083152863
SEE912557949421,Anker Solix 4,In Planung,Nordrhein-Westfalen,,Batterie,524,727,2500.0,800.0,5024.0,SSE954354568221
SEE983646114518,ABR907364608005,In Planung,Baden-Württemberg,,Batterie,524,732,1200.0,800.0,2.11,SSE915063526735
SEE993407062156,Inno BESS Gilching,In Betrieb,Bayern,/Date(1767744000000)/,Batterie,524,727,800.0,800.0,2032.0,SSE996263442070
SEE928744138110,BTC_PFL P06,Vorübergehend stillgelegt,Niedersachsen,/Date(1617926400000)/,Batterie,524,727,800.0,800.0,0.01,SSE916096309463
SEE991647055723,Haus,In Planung,Niedersachsen,,Batterie,524,727,800.0,800.0,6.5,SSE984834613271
SEE912761208901,10012 Gütersloh Batterie,In Betrieb,Nordrhein-Westfalen,/Date(1726099200000)/,Batterie,524,727,800.0,800.0,1152.0,SSE990490113499
SEE949260804747,Batteriespeicher BMW Taunusstraße,In Betrieb,Bayern,/Date(1543622400000)/,Batterie,524,727,800.0,800.0,2940.0,SSE912949450009
SEE932564230664,Speicher Garage,In Planung,Bayern,,Batterie,524,727,1200.0,800.0,2688.0,SSE946489291488
SEE956189277590,BakonKWTom,In Planung,Baden-Württemberg,,Batterie,524,727,2300.0,800.0,3.84,SSE980431819108
SEE955431040906,Solarpark Aach Speicher,In Planung,Baden-Württemberg,,Batterie,524,732,796.0,796.0,2280.0,SSE955178864414
SEE969370830870,Solarpark Rottweil Speicher,In Planung,Baden-Württemberg,,Batterie,524,727,796.0,796.0,2340.0,SSE978610958694
SEE932814226751,SP AEN Batteriespeicher A4,In Planung,Bayern,,Batterie,524,727,786.0,786.0,1572.0,SSE930439823447
SEE918118730583,Speicher Bann (RLP) - P23-283,In Planung,Rheinland-Pfalz,,Batterie,524,727,750.0,750.0,1500.0,SSE987170036605
SEE974377312021,Bürgersolarpark Pattenham Speicher,In Planung,Bayern,,Batterie,524,727,750.0,750.0,1500.0,SSE927064600536
SEE921791609374,Torgau Graustromspeicher 750 kW Colokation,In Betrieb,Sachsen,/Date(1767225600000)/,Batterie,524,727,750.0,750.0,1567.2,SSE977721010284
SEE945125449443,Sonja6,In Planung,Nordrhein-Westfalen,,Batterie,524,727,750.0,750.0,1500.0,SSE911340326586
SEE904299404337,PV Rooftop Offenburg,In Betrieb,Baden-Württemberg,/Date(1718150400000)/,Batterie,524,727,750.0,750.0,1488.0,SSE916221641123
SEE999258261205,Lithium-Ionen-Speicher,In Betrieb,Brandenburg,/Date(1639526400000)/,Batterie,524,727,750.0,750.0,640.0,SSE972108481664
SEE958978513193,Batteriespeicher Möller Medical Wasserkuppenstr. 29-31,In Planung,Hessen,,Batterie,524,727,750.0,750.0,1500.0,SSE953453953693
SEE917439634563,Stromspeicher,In Betrieb,Nordrhein-Westfalen,/Date(1765929600000)/,Batterie,524,727,750.0,750.0,1584.0,SSE901269330405
SEE912203610996,Batteriespeicher 1 Firmensitz Bloxxkraft,In Planung,Nordrhein-Westfalen,,Batterie,524,727,750.0,750.0,3000.0,SSE954088508180
SEE966305214941,CT1 Siegenburg BESS_01,In Betrieb,Bayern,/Date(1780272000000)/,Batterie,524,727,750.0,750.0,1500.0,SSE997217197138
SEE912602517384,Stromspeicher,In Betrieb,Schleswig-Holstein,/Date(1733011200000)/,Batterie,524,727,800.0,744.0,1250.0,SSE989862098502
SEE917592837443,Grünstromspeicher  743 Kw,In Betrieb,Bayern,/Date(1760659200000)/,Batterie,524,727,743.0,743.0,300.0,SSE975484209310
SEE970038846652,10010 Bad Homburg Batterie,In Planung,Hessen,,Batterie,524,727,736.0,736.0,1224.0,SSE919948426950
SEE992720555451,Freudenberg x frequenz 556kWh,In Betrieb,Berlin,/Date(1671148800000)/,Batterie,524,727,1228.0,736.0,535.0,SSE988487084136
SEE911861295200,Speicher Friedland,In Betrieb,Brandenburg,/Date(1745452800000)/,Batterie,524,731,736.0,736.0,1288.0,SSE923331440010
SEE993920658461,B2 Vermarktung,In Betrieb,Bayern,/Date(1701216000000)/,Batterie,524,732,780.0,736.0,1288.0,SSE940915868886
SEE952753897867,DGF Speicher 2,In Betrieb,Bayern,/Date(1751241600000)/,Batterie,524,727,1288.0,736.0,1159.0,SSE987758582333
SEE908992147423,Speicher Trafohaus,In Betrieb,Bayern,/Date(1774828800000)/,Batterie,524,727,736.0,736.0,1288.0,SSE915338307533
SEE969925691253,Industriestromspeicher Chammünster Süd,In Betrieb,Bayern,/Date(1740700800000)/,Batterie,524,727,736.0,736.0,1288.0,SSE915832061962
SEE967052792928,Wessels_Landwehr_14_Rhede_Batterie,In Betrieb,Nordrhein-Westfalen,/Date(1751241600000)/,Batterie,524,727,736.0,736.0,1288.0,SSE969812481950
SEE930850263549,Batteriespeicher Sachsendorf 736 kW,In Planung,Brandenburg,,Wasserstoffspeicher,3067,,736.0,736.0,1472.0,SSE958995599910
SEE907448940571,B1 Optimierung,In Betrieb,Bayern,/Date(1701216000000)/,Batterie,524,732,780.0,736.0,1288.0,SSE904041667478
SEE926601790327,Batteriespeicher,In Betrieb,Niedersachsen,/Date(1726272000000)/,Batterie,524,727,736.0,736.0,1312.0,SSE971067609195
SEE932598014407,Batt-Speicher 1 WvB,In Betrieb,Bayern,/Date(1712188800000)/,Batterie,524,727,736.0,736.0,1288.0,SSE916539266070
SEE952748684632,Tradingspeicher Therme,In Planung,Bayern,,Batterie,524,727,736.0,736.0,1288.0,SSE937886573314
SEE906811022074,PV-Speicher_bei_Trafostation,In Planung,Brandenburg,,Batterie,524,732,736.0,736.0,1288.0,SSE953759592152
SEE977468134175,Batteriespeicher Podelzig 736 kW,In Planung,Brandenburg,,Batterie,524,,736.0,736.0,1472.0,SSE979066365364
SEE908244718845,Speicher Backcharge Heavy,In Betrieb,Niedersachsen,/Date(1770076800000)/,Batterie,524,732,736.0,736.0,1288.0,SSE992353619704
SEE919571724447,Batteriespeicher Marzill,In Betrieb,Bayern,/Date(1784764800000)/,Batterie,524,727,736.0,736.0,1288.0,SSE920753701408
SEE987124974649,10035 OS-Sutthauser Batterie,In Betrieb,Niedersachsen,/Date(1733529600000)/,Batterie,524,727,736.0,736.0,1224.0,SSE916382854110
SEE938010889141,Speicher Industrial L,In Planung,Brandenburg,,Batterie,524,731,736.0,736.0,1288.0,SSE942522773003
SEE990255927736,Stromspeicher Anlage Fraeserei,In Betrieb,Bayern,/Date(1732665600000)/,Batterie,524,731,736.0,736.0,1288.0,SSE947498810387
SEE946175321628,MUMAX Batteriespeicher I,In Betrieb,Nordrhein-Westfalen,/Date(1715731200000)/,Batterie,524,731,736.0,736.0,1288.0,SSE928725889666
SEE964895220588,Batteriespeicher Sumitomo Cyclo,In Betrieb,Bayern,/Date(1743638400000)/,Batterie,524,727,736.0,736.0,1288.0,SSE956711488968
SEE927117481617,SL - Notstromaggregat für Rechenzentrum,In Betrieb,Baden-Württemberg,/Date(1204502400000)/,Batterie,524,732,725.0,725.0,725.0,SSE954448726124
SEE909301598660,NEW4.0 - Speicherregelkraftwerk,Vorübergehend stillgelegt,Hamburg,/Date(1539216000000)/,Batterie,524,727,720.0,720.0,690.0,SSE923839132677
